"Day","Hospitalizations","ICU","Ventilators"
2020-04-01,50962,10050,8041
2020-04-02,56183,10839,8673
2020-04-03,61057,11500,9203
2020-04-04,65434,12011,9611
2020-04-05,69175,12346,9879
2020-04-06,72177,12492,9995
2020-04-07,74483,12445,9958
2020-04-08,75799,12205,9766
2020-04-09,76130,11782,9427
2020-04-10,75498,11198,8960
2020-04-11,73946,10480,8385
2020-04-12,71523,9661,7730
2020-04-13,68332,8767,7015
2020-04-14,64484,7837,6270
2020-04-15,60100,6898,5519
2020-04-16,55331,5979,4784
2020-04-17,50318,5107,4086
2020-04-18,45196,4297,3437
2020-04-19,40092,3562,2849
2020-04-20,35116,2906,2324
2020-04-21,30383,2337,1869
2020-04-22,25945,1852,1481
2020-04-23,21875,1446,1156
2020-04-24,18208,1111,888
2020-04-25,14960,840,672
2020-04-26,12130,626,501
2020-04-27,9709,460,368
2020-04-28,7667,333,266
2020-04-29,5972,237,190
2020-04-30,4590,166,133
2020-05-01,3476,114,92
2020-05-02,2598,78,62
2020-05-03,1912,52,42
2020-05-04,1391,34,27
2020-05-05,997,22,18
2020-05-06,703,14,11
2020-05-07,488,8,7
2020-05-08,333,5,4
2020-05-09,224,3,2
2020-05-10,149,1,1
2020-05-11,96,1,1
2020-05-12,61,0,0
2020-05-13,38,0,0
2020-05-14,23,0,0
2020-05-15,14,0,0
2020-05-16,8,0,0
2020-05-17,4,0,0
2020-05-18,2,0,0
2020-05-19,0,0,0
2020-05-20,0,0,0
2020-05-21,0,0,0
2020-05-22,0,0,0
2020-05-23,0,0,0
2020-05-24,0,0,0
2020-05-25,0,0,0
2020-05-26,0,0,0
2020-05-27,0,0,0
2020-05-28,0,0,0
2020-05-29,0,0,0
2020-05-30,0,0,0
2020-05-31,0,0,0
2020-06-01,0,0,0
2020-06-02,0,0,0
2020-06-03,0,0,0
2020-06-04,0,0,0
2020-06-05,0,0,0
2020-06-06,0,0,0
2020-06-07,0,0,0
2020-06-08,0,0,0
2020-06-09,0,0,0
2020-06-10,0,0,0
2020-06-11,0,0,0
2020-06-12,0,0,0
2020-06-13,0,0,0
2020-06-14,0,0,0
2020-06-15,0,0,0
2020-06-16,0,0,0
2020-06-17,0,0,0
2020-06-18,0,0,0
2020-06-19,0,0,0
2020-06-20,0,0,0
2020-06-21,0,0,0
2020-06-22,0,0,0
2020-06-23,0,0,0
2020-06-24,0,0,0
2020-06-25,0,0,0
2020-06-26,0,0,0
2020-06-27,0,0,0
2020-06-28,0,0,0
2020-06-29,0,0,0
2020-06-30,0,0,0
2020-07-01,0,0,0
2020-07-02,0,0,0
2020-07-03,0,0,0
2020-07-04,0,0,0
2020-07-05,0,0,0
2020-07-06,0,0,0
2020-07-07,0,0,0
2020-07-08,0,0,0
2020-07-09,0,0,0
2020-07-10,0,0,0
2020-07-11,0,0,0
2020-07-12,0,0,0
2020-07-13,0,0,0
2020-07-14,0,0,0
2020-07-15,0,0,0
2020-07-16,0,0,0
2020-07-17,0,0,0
2020-07-18,0,0,0
2020-07-19,0,0,0
2020-07-20,0,0,0
2020-07-21,0,0,0
2020-07-22,0,0,0
2020-07-23,0,0,0
2020-07-24,0,0,0
2020-07-25,0,0,0
2020-07-26,0,0,0
2020-07-27,0,0,0
2020-07-28,0,0,0
2020-07-29,0,0,0
2020-07-30,0,0,0
2020-07-31,0,0,0
2020-08-01,0,0,0
2020-08-02,0,0,0
2020-08-03,0,0,0
2020-08-04,0,0,0
