State_From,State_To,Day,Num_Units,DataSource,Fmax,Buffer,SurgeCorrection
Vermont,New York,2020-04-07,9,ode,0.19999999999999996,0,0.9
Virginia,New Jersey,2020-04-07,142,ode,0.19999999999999996,0,0.9
West Virginia,New Jersey,2020-04-07,54,ode,0.19999999999999996,0,0.9
Connecticut,New Jersey,2020-04-07,69,ode,0.19999999999999996,0,1
Delaware,New Jersey,2020-04-07,22,ode,0.19999999999999996,0,1
Maine,New York,2020-04-07,22,ode,0.19999999999999996,0,1
Maryland,New Jersey,2020-04-07,100,ode,0.19999999999999996,0,1
Massachusetts,New Jersey,2020-04-07,66,ode,0.19999999999999996,0,1
Massachusetts,New York,2020-04-07,83,ode,0.19999999999999996,0,1
New Hampshire,New York,2020-04-07,22,ode,0.19999999999999996,0,1
North Carolina,New Jersey,2020-04-07,196,ode,0.19999999999999996,0,1
Ohio,New York,2020-04-07,5,ode,0.19999999999999996,0,1
Pennsylvania,New York,2020-04-07,304,ode,0.19999999999999996,0,1
Rhode Island,New Jersey,2020-04-07,20,ode,0.19999999999999996,0,1
Vermont,New York,2020-04-07,9,ode,0.19999999999999996,0,1
Virginia,New Jersey,2020-04-07,142,ode,0.19999999999999996,0,1
West Virginia,New Jersey,2020-04-07,54,ode,0.19999999999999996,0,1
Connecticut,New Jersey,2020-04-07,61,ode,0.19999999999999996,0.05,0.5
Delaware,New Jersey,2020-04-07,22,ode,0.19999999999999996,0.05,0.5
Maine,New York,2020-04-07,22,ode,0.19999999999999996,0.05,0.5
Maryland,New Jersey,2020-04-07,100,ode,0.19999999999999996,0.05,0.5
Massachusetts,New York,2020-04-07,149,ode,0.19999999999999996,0.05,0.5
Michigan,New York,2020-04-07,129,ode,0.19999999999999996,0.05,0.5
Mississippi,Louisiana,2020-04-07,21,ode,0.19999999999999996,0.05,0.5
New Hampshire,New York,2020-04-07,22,ode,0.19999999999999996,0.05,0.5
North Carolina,New Jersey,2020-04-07,196,ode,0.19999999999999996,0.05,0.5
Ohio,New York,2020-04-07,276,ode,0.19999999999999996,0.05,0.5
Pennsylvania,New York,2020-04-07,304,ode,0.19999999999999996,0.05,0.5
Rhode Island,New Jersey,2020-04-07,20,ode,0.19999999999999996,0.05,0.5
South Carolina,New Jersey,2020-04-07,74,ode,0.19999999999999996,0.05,0.5
Vermont,New York,2020-04-07,9,ode,0.19999999999999996,0.05,0.5
Virginia,New Jersey,2020-04-07,142,ode,0.19999999999999996,0.05,0.5
West Virginia,New Jersey,2020-04-07,54,ode,0.19999999999999996,0.05,0.5
Connecticut,New Jersey,2020-04-07,69,ode,0.19999999999999996,0.05,0.75
Delaware,New Jersey,2020-04-07,22,ode,0.19999999999999996,0.05,0.75
Maine,New York,2020-04-07,22,ode,0.19999999999999996,0.05,0.75
Maryland,New Jersey,2020-04-07,100,ode,0.19999999999999996,0.05,0.75
Massachusetts,New Jersey,2020-04-07,66,ode,0.19999999999999996,0.05,0.75
Massachusetts,New York,2020-04-07,83,ode,0.19999999999999996,0.05,0.75
New Hampshire,New York,2020-04-07,22,ode,0.19999999999999996,0.05,0.75
North Carolina,New Jersey,2020-04-07,196,ode,0.19999999999999996,0.05,0.75
Ohio,New York,2020-04-07,230,ode,0.19999999999999996,0.05,0.75
Pennsylvania,New York,2020-04-07,304,ode,0.19999999999999996,0.05,0.75
Rhode Island,New Jersey,2020-04-07,20,ode,0.19999999999999996,0.05,0.75
Vermont,New York,2020-04-07,9,ode,0.19999999999999996,0.05,0.75
Virginia,New Jersey,2020-04-07,142,ode,0.19999999999999996,0.05,0.75
West Virginia,New Jersey,2020-04-07,54,ode,0.19999999999999996,0.05,0.75
Connecticut,New Jersey,2020-04-07,69,ode,0.19999999999999996,0.05,0.9
Delaware,New Jersey,2020-04-07,22,ode,0.19999999999999996,0.05,0.9
Maine,New York,2020-04-07,22,ode,0.19999999999999996,0.05,0.9
Maryland,New Jersey,2020-04-07,100,ode,0.19999999999999996,0.05,0.9
Massachusetts,New Jersey,2020-04-07,66,ode,0.19999999999999996,0.05,0.9
Massachusetts,New York,2020-04-07,83,ode,0.19999999999999996,0.05,0.9
New Hampshire,New York,2020-04-07,22,ode,0.19999999999999996,0.05,0.9
North Carolina,New Jersey,2020-04-07,196,ode,0.19999999999999996,0.05,0.9
Ohio,New York,2020-04-07,95,ode,0.19999999999999996,0.05,0.9
Pennsylvania,New York,2020-04-07,304,ode,0.19999999999999996,0.05,0.9
Rhode Island,New Jersey,2020-04-07,20,ode,0.19999999999999996,0.05,0.9
Vermont,New York,2020-04-07,9,ode,0.19999999999999996,0.05,0.9
Virginia,New Jersey,2020-04-07,142,ode,0.19999999999999996,0.05,0.9
West Virginia,New Jersey,2020-04-07,54,ode,0.19999999999999996,0.05,0.9
Connecticut,New Jersey,2020-04-07,69,ode,0.19999999999999996,0.05,1
Delaware,New Jersey,2020-04-07,22,ode,0.19999999999999996,0.05,1
Maine,New York,2020-04-07,22,ode,0.19999999999999996,0.05,1
Maryland,New Jersey,2020-04-07,100,ode,0.19999999999999996,0.05,1
Massachusetts,New Jersey,2020-04-07,66,ode,0.19999999999999996,0.05,1
Massachusetts,New York,2020-04-07,83,ode,0.19999999999999996,0.05,1
New Hampshire,New York,2020-04-07,22,ode,0.19999999999999996,0.05,1
North Carolina,New Jersey,2020-04-07,196,ode,0.19999999999999996,0.05,1
Ohio,New York,2020-04-07,5,ode,0.19999999999999996,0.05,1
Pennsylvania,New York,2020-04-07,304,ode,0.19999999999999996,0.05,1
Rhode Island,New Jersey,2020-04-07,20,ode,0.19999999999999996,0.05,1
Vermont,New York,2020-04-07,9,ode,0.19999999999999996,0.05,1
Virginia,New Jersey,2020-04-07,142,ode,0.19999999999999996,0.05,1
West Virginia,New Jersey,2020-04-07,54,ode,0.19999999999999996,0.05,1
Arkansas,Louisiana,2020-04-07,16,ode,0.19999999999999996,0.1,0.5
Connecticut,New Jersey,2020-04-07,36,ode,0.19999999999999996,0.1,0.5
Delaware,New Jersey,2020-04-07,22,ode,0.19999999999999996,0.1,0.5
Kentucky,New York,2020-04-07,19,ode,0.19999999999999996,0.1,0.5
Maine,New York,2020-04-07,22,ode,0.19999999999999996,0.1,0.5
Maryland,New Jersey,2020-04-07,100,ode,0.19999999999999996,0.1,0.5
Massachusetts,New York,2020-04-07,149,ode,0.19999999999999996,0.1,0.5
Michigan,New York,2020-04-07,103,ode,0.19999999999999996,0.1,0.5
Mississippi,Louisiana,2020-04-07,77,ode,0.19999999999999996,0.1,0.5
New Hampshire,New York,2020-04-07,22,ode,0.19999999999999996,0.1,0.5
North Carolina,New Jersey,2020-04-07,196,ode,0.19999999999999996,0.1,0.5
Ohio,New York,2020-04-07,276,ode,0.19999999999999996,0.1,0.5
Pennsylvania,New York,2020-04-07,304,ode,0.19999999999999996,0.1,0.5
Rhode Island,New Jersey,2020-04-07,20,ode,0.19999999999999996,0.1,0.5
South Carolina,New Jersey,2020-04-07,106,ode,0.19999999999999996,0.1,0.5
Vermont,New York,2020-04-07,9,ode,0.19999999999999996,0.1,0.5
Virginia,New Jersey,2020-04-07,142,ode,0.19999999999999996,0.1,0.5
West Virginia,New Jersey,2020-04-07,47,ode,0.19999999999999996,0.1,0.5
West Virginia,New York,2020-04-07,7,ode,0.19999999999999996,0.1,0.5
Arkansas,Louisiana,2020-04-09,42,ode,0.19999999999999996,0.1,0.5
Connecticut,New Jersey,2020-04-07,61,ode,0.19999999999999996,0.1,0.75
Delaware,New Jersey,2020-04-07,22,ode,0.19999999999999996,0.1,0.75
Maine,New York,2020-04-07,22,ode,0.19999999999999996,0.1,0.75
Maryland,New Jersey,2020-04-07,100,ode,0.19999999999999996,0.1,0.75
Massachusetts,New York,2020-04-07,149,ode,0.19999999999999996,0.1,0.75
Michigan,New York,2020-04-07,17,ode,0.19999999999999996,0.1,0.75
New Hampshire,New York,2020-04-07,22,ode,0.19999999999999996,0.1,0.75
North Carolina,New Jersey,2020-04-07,196,ode,0.19999999999999996,0.1,0.75
Ohio,New York,2020-04-07,276,ode,0.19999999999999996,0.1,0.75
Pennsylvania,New York,2020-04-07,304,ode,0.19999999999999996,0.1,0.75
Rhode Island,New Jersey,2020-04-07,20,ode,0.19999999999999996,0.1,0.75
South Carolina,New Jersey,2020-04-07,74,ode,0.19999999999999996,0.1,0.75
Vermont,New York,2020-04-07,9,ode,0.19999999999999996,0.1,0.75
Virginia,New Jersey,2020-04-07,142,ode,0.19999999999999996,0.1,0.75
West Virginia,New Jersey,2020-04-07,54,ode,0.19999999999999996,0.1,0.75
Connecticut,New Jersey,2020-04-07,69,ode,0.19999999999999996,0.1,0.9
Delaware,New Jersey,2020-04-07,22,ode,0.19999999999999996,0.1,0.9
Maine,New York,2020-04-07,22,ode,0.19999999999999996,0.1,0.9
Maryland,New Jersey,2020-04-07,100,ode,0.19999999999999996,0.1,0.9
Massachusetts,New Jersey,2020-04-07,66,ode,0.19999999999999996,0.1,0.9
Massachusetts,New York,2020-04-07,83,ode,0.19999999999999996,0.1,0.9
New Hampshire,New York,2020-04-07,22,ode,0.19999999999999996,0.1,0.9
North Carolina,New Jersey,2020-04-07,196,ode,0.19999999999999996,0.1,0.9
Ohio,New York,2020-04-07,95,ode,0.19999999999999996,0.1,0.9
Pennsylvania,New York,2020-04-07,304,ode,0.19999999999999996,0.1,0.9
Rhode Island,New Jersey,2020-04-07,20,ode,0.19999999999999996,0.1,0.9
Vermont,New York,2020-04-07,9,ode,0.19999999999999996,0.1,0.9
Virginia,New Jersey,2020-04-07,142,ode,0.19999999999999996,0.1,0.9
West Virginia,New Jersey,2020-04-07,54,ode,0.19999999999999996,0.1,0.9
Connecticut,New Jersey,2020-04-07,69,ode,0.19999999999999996,0.1,1
Delaware,New Jersey,2020-04-07,22,ode,0.19999999999999996,0.1,1
Maine,New York,2020-04-07,22,ode,0.19999999999999996,0.1,1
Maryland,New Jersey,2020-04-07,100,ode,0.19999999999999996,0.1,1
Massachusetts,New Jersey,2020-04-07,66,ode,0.19999999999999996,0.1,1
Massachusetts,New York,2020-04-07,83,ode,0.19999999999999996,0.1,1
New Hampshire,New York,2020-04-07,22,ode,0.19999999999999996,0.1,1
North Carolina,New Jersey,2020-04-07,196,ode,0.19999999999999996,0.1,1
Ohio,New York,2020-04-07,5,ode,0.19999999999999996,0.1,1
Pennsylvania,New York,2020-04-07,304,ode,0.19999999999999996,0.1,1
Rhode Island,New Jersey,2020-04-07,20,ode,0.19999999999999996,0.1,1
Vermont,New York,2020-04-07,9,ode,0.19999999999999996,0.1,1
Virginia,New Jersey,2020-04-07,142,ode,0.19999999999999996,0.1,1
West Virginia,New Jersey,2020-04-07,54,ode,0.19999999999999996,0.1,1
Arkansas,Louisiana,2020-04-07,28,ode,0.19999999999999996,0.2,0.5
Delaware,New Jersey,2020-04-07,22,ode,0.19999999999999996,0.2,0.5
Georgia,New Jersey,2020-04-07,230,ode,0.19999999999999996,0.2,0.5
Indiana,New York,2020-04-07,153,ode,0.19999999999999996,0.2,0.5
Kentucky,New Jersey,2020-04-07,83,ode,0.19999999999999996,0.2,0.5
Kentucky,New York,2020-04-07,15,ode,0.19999999999999996,0.2,0.5
Maine,New York,2020-04-07,22,ode,0.19999999999999996,0.2,0.5
Maryland,New Jersey,2020-04-07,100,ode,0.19999999999999996,0.2,0.5
Massachusetts,New York,2020-04-07,149,ode,0.19999999999999996,0.2,0.5
Michigan,New York,2020-04-07,28,ode,0.19999999999999996,0.2,0.5
Mississippi,Louisiana,2020-04-07,77,ode,0.19999999999999996,0.2,0.5
New Hampshire,New York,2020-04-07,22,ode,0.19999999999999996,0.2,0.5
North Carolina,New Jersey,2020-04-07,196,ode,0.19999999999999996,0.2,0.5
Ohio,New York,2020-04-07,276,ode,0.19999999999999996,0.2,0.5
Pennsylvania,New York,2020-04-07,304,ode,0.19999999999999996,0.2,0.5
Rhode Island,New Jersey,2020-04-07,20,ode,0.19999999999999996,0.2,0.5
South Carolina,New Jersey,2020-04-07,106,ode,0.19999999999999996,0.2,0.5
Vermont,New York,2020-04-07,9,ode,0.19999999999999996,0.2,0.5
Virginia,New Jersey,2020-04-07,142,ode,0.19999999999999996,0.2,0.5
West Virginia,New Jersey,2020-04-07,54,ode,0.19999999999999996,0.2,0.5
Alabama,Louisiana,2020-04-08,57,ode,0.19999999999999996,0.2,0.5
Arkansas,Louisiana,2020-04-09,37,ode,0.19999999999999996,0.2,0.5
Arkansas,Louisiana,2020-04-07,28,ode,0.19999999999999996,0.2,0.75
Connecticut,New Jersey,2020-04-07,8,ode,0.19999999999999996,0.2,0.75
Delaware,New Jersey,2020-04-07,22,ode,0.19999999999999996,0.2,0.75
Maine,New York,2020-04-07,22,ode,0.19999999999999996,0.2,0.75
Maryland,New Jersey,2020-04-07,100,ode,0.19999999999999996,0.2,0.75
Massachusetts,New Jersey,2020-04-07,22,ode,0.19999999999999996,0.2,0.75
Massachusetts,New York,2020-04-07,127,ode,0.19999999999999996,0.2,0.75
Michigan,New York,2020-04-07,39,ode,0.19999999999999996,0.2,0.75
Mississippi,Louisiana,2020-04-07,77,ode,0.19999999999999996,0.2,0.75
New Hampshire,New York,2020-04-07,22,ode,0.19999999999999996,0.2,0.75
North Carolina,New Jersey,2020-04-07,196,ode,0.19999999999999996,0.2,0.75
Ohio,New York,2020-04-07,276,ode,0.19999999999999996,0.2,0.75
Pennsylvania,New York,2020-04-07,304,ode,0.19999999999999996,0.2,0.75
Rhode Island,New Jersey,2020-04-07,20,ode,0.19999999999999996,0.2,0.75
South Carolina,New Jersey,2020-04-07,106,ode,0.19999999999999996,0.2,0.75
Vermont,New York,2020-04-07,9,ode,0.19999999999999996,0.2,0.75
Virginia,New Jersey,2020-04-07,142,ode,0.19999999999999996,0.2,0.75
West Virginia,New Jersey,2020-04-07,54,ode,0.19999999999999996,0.2,0.75
Arkansas,Louisiana,2020-04-08,37,ode,0.19999999999999996,0.2,0.75
Arkansas,Louisiana,2020-04-07,28,ode,0.19999999999999996,0.2,0.9
Connecticut,New Jersey,2020-04-07,21,ode,0.19999999999999996,0.2,0.9
Delaware,New Jersey,2020-04-07,22,ode,0.19999999999999996,0.2,0.9
Maine,New York,2020-04-07,22,ode,0.19999999999999996,0.2,0.9
Maryland,New Jersey,2020-04-07,100,ode,0.19999999999999996,0.2,0.9
Massachusetts,New Jersey,2020-04-07,51,ode,0.19999999999999996,0.2,0.9
Massachusetts,New York,2020-04-07,98,ode,0.19999999999999996,0.2,0.9
Mississippi,Louisiana,2020-04-07,77,ode,0.19999999999999996,0.2,0.9
New Hampshire,New York,2020-04-07,22,ode,0.19999999999999996,0.2,0.9
North Carolina,New Jersey,2020-04-07,196,ode,0.19999999999999996,0.2,0.9
Ohio,New York,2020-04-07,276,ode,0.19999999999999996,0.2,0.9
Pennsylvania,New York,2020-04-07,304,ode,0.19999999999999996,0.2,0.9
Rhode Island,New Jersey,2020-04-07,20,ode,0.19999999999999996,0.2,0.9
South Carolina,New Jersey,2020-04-07,63,ode,0.19999999999999996,0.2,0.9
Vermont,New York,2020-04-07,9,ode,0.19999999999999996,0.2,0.9
Virginia,New Jersey,2020-04-07,142,ode,0.19999999999999996,0.2,0.9
West Virginia,New Jersey,2020-04-07,54,ode,0.19999999999999996,0.2,0.9
Connecticut,New Jersey,2020-04-07,35,ode,0.19999999999999996,0.2,1
Delaware,New Jersey,2020-04-07,22,ode,0.19999999999999996,0.2,1
Maine,New York,2020-04-07,22,ode,0.19999999999999996,0.2,1
Maryland,New Jersey,2020-04-07,100,ode,0.19999999999999996,0.2,1
Massachusetts,New Jersey,2020-04-07,96,ode,0.19999999999999996,0.2,1
Massachusetts,New York,2020-04-07,53,ode,0.19999999999999996,0.2,1
New Hampshire,New York,2020-04-07,22,ode,0.19999999999999996,0.2,1
North Carolina,New Jersey,2020-04-07,196,ode,0.19999999999999996,0.2,1
Ohio,New York,2020-04-07,276,ode,0.19999999999999996,0.2,1
Pennsylvania,New York,2020-04-07,304,ode,0.19999999999999996,0.2,1
Rhode Island,New Jersey,2020-04-07,20,ode,0.19999999999999996,0.2,1
South Carolina,New Jersey,2020-04-07,4,ode,0.19999999999999996,0.2,1
Vermont,New York,2020-04-07,9,ode,0.19999999999999996,0.2,1
Virginia,New Jersey,2020-04-07,142,ode,0.19999999999999996,0.2,1
West Virginia,New Jersey,2020-04-07,54,ode,0.19999999999999996,0.2,1
Connecticut,New Jersey,2020-04-07,52,ode,0.15000000000000002,0,0.5
Delaware,New Jersey,2020-04-07,16,ode,0.15000000000000002,0,0.5
Georgia,New Jersey,2020-04-07,90,ode,0.15000000000000002,0,0.5
Indiana,New York,2020-04-07,115,ode,0.15000000000000002,0,0.5
Kentucky,New Jersey,2020-04-07,47,ode,0.15000000000000002,0,0.5
Kentucky,New York,2020-04-07,26,ode,0.15000000000000002,0,0.5
Maine,New York,2020-04-07,16,ode,0.15000000000000002,0,0.5
Maryland,New Jersey,2020-04-07,75,ode,0.15000000000000002,0,0.5
Massachusetts,New York,2020-04-07,112,ode,0.15000000000000002,0,0.5
Michigan,New York,2020-04-07,140,ode,0.15000000000000002,0,0.5
New Hampshire,New York,2020-04-07,17,ode,0.15000000000000002,0,0.5
North Carolina,New Jersey,2020-04-07,147,ode,0.15000000000000002,0,0.5
Ohio,New York,2020-04-07,207,ode,0.15000000000000002,0,0.5
Pennsylvania,New York,2020-04-07,228,ode,0.15000000000000002,0,0.5
Rhode Island,New Jersey,2020-04-07,15,ode,0.15000000000000002,0,0.5
South Carolina,New Jersey,2020-04-07,80,ode,0.15000000000000002,0,0.5
Vermont,New York,2020-04-07,7,ode,0.15000000000000002,0,0.5
Virginia,New Jersey,2020-04-07,107,ode,0.15000000000000002,0,0.5
West Virginia,New Jersey,2020-04-07,40,ode,0.15000000000000002,0,0.5
Connecticut,New Jersey,2020-04-07,52,ode,0.15000000000000002,0,0.75
Delaware,New Jersey,2020-04-07,16,ode,0.15000000000000002,0,0.75
Maine,New York,2020-04-07,16,ode,0.15000000000000002,0,0.75
Maryland,New Jersey,2020-04-07,75,ode,0.15000000000000002,0,0.75
Massachusetts,New Jersey,2020-04-07,112,ode,0.15000000000000002,0,0.75
Michigan,New York,2020-04-07,140,ode,0.15000000000000002,0,0.75
New Hampshire,New York,2020-04-07,17,ode,0.15000000000000002,0,0.75
North Carolina,New Jersey,2020-04-07,147,ode,0.15000000000000002,0,0.75
Ohio,New York,2020-04-07,207,ode,0.15000000000000002,0,0.75
Pennsylvania,New York,2020-04-07,228,ode,0.15000000000000002,0,0.75
Rhode Island,New Jersey,2020-04-07,15,ode,0.15000000000000002,0,0.75
South Carolina,New Jersey,2020-04-07,80,ode,0.15000000000000002,0,0.75
Vermont,New York,2020-04-07,7,ode,0.15000000000000002,0,0.75
Virginia,New Jersey,2020-04-07,107,ode,0.15000000000000002,0,0.75
West Virginia,New Jersey,2020-04-07,40,ode,0.15000000000000002,0,0.75
Connecticut,New Jersey,2020-04-07,52,ode,0.15000000000000002,0,0.9
Delaware,New Jersey,2020-04-07,16,ode,0.15000000000000002,0,0.9
Maine,New York,2020-04-07,16,ode,0.15000000000000002,0,0.9
Maryland,New Jersey,2020-04-07,75,ode,0.15000000000000002,0,0.9
Massachusetts,New Jersey,2020-04-07,112,ode,0.15000000000000002,0,0.9
Michigan,New York,2020-04-07,85,ode,0.15000000000000002,0,0.9
New Hampshire,New York,2020-04-07,17,ode,0.15000000000000002,0,0.9
North Carolina,New Jersey,2020-04-07,147,ode,0.15000000000000002,0,0.9
Ohio,New York,2020-04-07,207,ode,0.15000000000000002,0,0.9
Pennsylvania,New York,2020-04-07,228,ode,0.15000000000000002,0,0.9
Rhode Island,New Jersey,2020-04-07,15,ode,0.15000000000000002,0,0.9
South Carolina,New Jersey,2020-04-07,80,ode,0.15000000000000002,0,0.9
Vermont,New York,2020-04-07,7,ode,0.15000000000000002,0,0.9
Virginia,New Jersey,2020-04-07,107,ode,0.15000000000000002,0,0.9
West Virginia,New Jersey,2020-04-07,40,ode,0.15000000000000002,0,0.9
Connecticut,New Jersey,2020-04-07,52,ode,0.15000000000000002,0,1
Delaware,New Jersey,2020-04-07,16,ode,0.15000000000000002,0,1
Maine,New York,2020-04-07,16,ode,0.15000000000000002,0,1
Maryland,New Jersey,2020-04-07,75,ode,0.15000000000000002,0,1
Massachusetts,New Jersey,2020-04-07,112,ode,0.15000000000000002,0,1
New Hampshire,New York,2020-04-07,17,ode,0.15000000000000002,0,1
North Carolina,New Jersey,2020-04-07,147,ode,0.15000000000000002,0,1
Ohio,New York,2020-04-07,207,ode,0.15000000000000002,0,1
Pennsylvania,New York,2020-04-07,228,ode,0.15000000000000002,0,1
Rhode Island,New Jersey,2020-04-07,15,ode,0.15000000000000002,0,1
South Carolina,New Jersey,2020-04-07,75,ode,0.15000000000000002,0,1
Vermont,New York,2020-04-07,7,ode,0.15000000000000002,0,1
Virginia,New Jersey,2020-04-07,107,ode,0.15000000000000002,0,1
West Virginia,New Jersey,2020-04-07,40,ode,0.15000000000000002,0,1
Connecticut,New Jersey,2020-04-07,52,ode,0.15000000000000002,0.05,0.5
Delaware,New Jersey,2020-04-07,16,ode,0.15000000000000002,0.05,0.5
Georgia,New Jersey,2020-04-07,133,ode,0.15000000000000002,0.05,0.5
Indiana,New York,2020-04-07,115,ode,0.15000000000000002,0.05,0.5
Kentucky,New Jersey,2020-04-07,4,ode,0.15000000000000002,0.05,0.5
Kentucky,New York,2020-04-07,69,ode,0.15000000000000002,0.05,0.5
Maine,New York,2020-04-07,16,ode,0.15000000000000002,0.05,0.5
Maryland,New Jersey,2020-04-07,75,ode,0.15000000000000002,0.05,0.5
Massachusetts,New York,2020-04-07,112,ode,0.15000000000000002,0.05,0.5
Michigan,New York,2020-04-07,140,ode,0.15000000000000002,0.05,0.5
Mississippi,Louisiana,2020-04-07,21,ode,0.15000000000000002,0.05,0.5
New Hampshire,New York,2020-04-07,17,ode,0.15000000000000002,0.05,0.5
North Carolina,New Jersey,2020-04-07,147,ode,0.15000000000000002,0.05,0.5
Ohio,New York,2020-04-07,207,ode,0.15000000000000002,0.05,0.5
Pennsylvania,New York,2020-04-07,228,ode,0.15000000000000002,0.05,0.5
Rhode Island,New Jersey,2020-04-07,15,ode,0.15000000000000002,0.05,0.5
South Carolina,New Jersey,2020-04-07,80,ode,0.15000000000000002,0.05,0.5
Vermont,New York,2020-04-07,7,ode,0.15000000000000002,0.05,0.5
Virginia,New Jersey,2020-04-07,107,ode,0.15000000000000002,0.05,0.5
West Virginia,New Jersey,2020-04-07,40,ode,0.15000000000000002,0.05,0.5
Connecticut,New Jersey,2020-04-07,52,ode,0.15000000000000002,0.05,0.75
Delaware,New Jersey,2020-04-07,16,ode,0.15000000000000002,0.05,0.75
Kentucky,New Jersey,2020-04-07,58,ode,0.15000000000000002,0.05,0.75
Maine,New York,2020-04-07,16,ode,0.15000000000000002,0.05,0.75
Maryland,New Jersey,2020-04-07,75,ode,0.15000000000000002,0.05,0.75
Massachusetts,New Jersey,2020-04-07,79,ode,0.15000000000000002,0.05,0.75
Massachusetts,New York,2020-04-07,33,ode,0.15000000000000002,0.05,0.75
Michigan,New York,2020-04-07,140,ode,0.15000000000000002,0.05,0.75
Mississippi,Louisiana,2020-04-07,22,ode,0.15000000000000002,0.05,0.75
New Hampshire,New York,2020-04-07,17,ode,0.15000000000000002,0.05,0.75
North Carolina,New Jersey,2020-04-07,147,ode,0.15000000000000002,0.05,0.75
Ohio,New York,2020-04-07,207,ode,0.15000000000000002,0.05,0.75
Pennsylvania,New York,2020-04-07,228,ode,0.15000000000000002,0.05,0.75
Rhode Island,New Jersey,2020-04-07,15,ode,0.15000000000000002,0.05,0.75
South Carolina,New Jersey,2020-04-07,80,ode,0.15000000000000002,0.05,0.75
Vermont,New York,2020-04-07,7,ode,0.15000000000000002,0.05,0.75
Virginia,New Jersey,2020-04-07,107,ode,0.15000000000000002,0.05,0.75
West Virginia,New Jersey,2020-04-07,40,ode,0.15000000000000002,0.05,0.75
Connecticut,New Jersey,2020-04-07,52,ode,0.15000000000000002,0.05,0.9
Delaware,New Jersey,2020-04-07,16,ode,0.15000000000000002,0.05,0.9
Maine,New York,2020-04-07,16,ode,0.15000000000000002,0.05,0.9
Maryland,New Jersey,2020-04-07,75,ode,0.15000000000000002,0.05,0.9
Massachusetts,New Jersey,2020-04-07,112,ode,0.15000000000000002,0.05,0.9
Michigan,New York,2020-04-07,85,ode,0.15000000000000002,0.05,0.9
New Hampshire,New York,2020-04-07,17,ode,0.15000000000000002,0.05,0.9
North Carolina,New Jersey,2020-04-07,147,ode,0.15000000000000002,0.05,0.9
Ohio,New York,2020-04-07,207,ode,0.15000000000000002,0.05,0.9
